,author,authorData,downloads,gated,id,availableInferenceProviders,lastModified,likes,pipeline_tag,private,repoType,isLikedByUser,widgetOutputUrls,numParameters,sizes,min_size,max_size,trending,mined_date
0,MongoDB,"{'_id': '65aedc7d308fc2952b2e1ecb', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/65ae9f0d22762a684e5c87ad/OevwtsBsDoNbVcEnCa_Al.png', 'fullname': 'MongoDB', 'name': 'MongoDB', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 166}",1590,False,MongoDB/mdbr-leaf-ir,"[{'provider': 'hf-inference', 'modelStatus': 'live', 'providerStatus': 'live', 'providerId': 'MongoDB/mdbr-leaf-ir', 'task': 'sentence-similarity', 'isCheapestPricingOutput': False, 'isFastestThroughput': False, 'isModelAuthor': False}]",2025-09-29T23:58:02.000Z,28,sentence-similarity,False,model,False,[],22565376.0,60.9kB | 101kB | 74.1kB | 114kB | 221kB,62361.6,226304.0,1,08-12-2025
1,jinaai,"{'_id': '63563e0c2d14fcd7d83743cf', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/603763514de52ff951d89793/wD54VbAHHyHop3uYlJKl4.png', 'fullname': 'Jina AI', 'name': 'jinaai', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': True, 'plan': 'team', 'followerCount': 1480}",201863,False,jinaai/jina-clip-v2,[],2025-04-28T09:08:11.000Z,297,feature-extraction,False,model,False,,865278476.0,2.09MB | 1.38GB | 1.73GB | 874MB | 1.42GB | 861MB | 874MB | 874MB,2191523.84,1857573355.52,2,08-12-2025
2,MongoDB,"{'_id': '65aedc7d308fc2952b2e1ecb', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/65ae9f0d22762a684e5c87ad/OevwtsBsDoNbVcEnCa_Al.png', 'fullname': 'MongoDB', 'name': 'MongoDB', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 166}",6391,False,MongoDB/mdbr-leaf-mt,"[{'provider': 'hf-inference', 'modelStatus': 'live', 'providerStatus': 'live', 'providerId': 'MongoDB/mdbr-leaf-mt', 'task': 'feature-extraction', 'isCheapestPricingOutput': False, 'isFastestThroughput': False, 'isModelAuthor': False}]",2025-09-29T23:57:56.000Z,21,feature-extraction,False,model,False,,22565376.0,59.3kB | 99.3kB | 72.4kB | 112kB | 220kB,60723.2,225280.0,3,08-12-2025
3,nomic-ai,"{'_id': '641f0267863b87326f467c42', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/641f01fe6d51620635e118e9/wy0ax27ok1-uHWoUAHSEs.png', 'fullname': 'Nomic AI', 'name': 'nomic-ai', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 980}",2204029,False,nomic-ai/nomic-embed-text-v1.5,[],2025-07-21T17:44:14.000Z,741,sentence-similarity,False,model,False,[],136731648.0,547MB | 158MB | 274MB | 137MB | 165MB | 111MB | 137MB | 137MB,116391936.0,573571072.0,4,08-12-2025
4,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1349}",13816,False,onnx-community/embeddinggemma-300m-ONNX,[],2025-09-04T15:43:56.000Z,43,sentence-similarity,False,model,False,[],,480kB | 655kB | 529kB | 519kB | 705kB | 568kB,491520.0,721920.0,5,08-12-2025
5,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isHfAdmin': False, 'isMod': False, 'followerCount': 7270}",1144653,False,Xenova/bge-base-en-v1.5,[],2025-07-29T21:44:26.000Z,9,feature-extraction,False,model,False,,,436MB | 144MB | 218MB | 110MB | 149MB | 96MB | 110MB | 110MB,100663296.0,457179136.0,6,08-12-2025
6,mixedbread-ai,"{'_id': '6579b8e83db8c022afd86d63', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/643ee0870d1194da249bd7fe/voYdYlFgQH5vyMwyMNluZ.png', 'fullname': 'Mixedbread', 'name': 'mixedbread-ai', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': True, 'plan': 'team', 'followerCount': 304}",2172448,False,mixedbread-ai/mxbai-embed-large-v1,"[{'provider': 'hf-inference', 'modelStatus': 'live', 'providerStatus': 'live', 'providerId': 'mixedbread-ai/mxbai-embed-large-v1', 'task': 'feature-extraction', 'isCheapestPricingOutput': False, 'isFastestThroughput': False, 'isModelAuthor': False}]",2025-03-13T04:15:03.000Z,744,feature-extraction,False,model,False,,335141888.0,1.34GB | 669MB | 337MB,353370112.0,1438814044.16,7,08-12-2025
7,Maxi-Lein,"{'_id': '65ca3f7406dd1f121dad548f', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/noauth/y-LkLhvITh12pbvjjf6sU.png', 'fullname': 'Maximilian Fisch', 'name': 'Maxi-Lein', 'type': 'user', 'isPro': False, 'isHf': False, 'isHfAdmin': False, 'isMod': False}",22,False,Maxi-Lein/Qwen3-Embedding-8B-onnx,[],2025-08-21T15:15:17.000Z,2,feature-extraction,False,model,False,,,1.6MB,1677721.6,1677721.6,8,08-12-2025
8,ryandono,"{'_id': '656184957ff2e1b1cf7d9527', 'avatarUrl': '/avatars/85d328eae833b937a7d037ff78ec73be.svg', 'fullname': 'ryan donofrio', 'name': 'ryandono', 'type': 'user', 'isPro': False, 'isHf': False, 'isHfAdmin': False, 'isMod': False}",692,False,ryandono/osgrep-colbert-q8,[],2025-11-24T19:48:45.000Z,1,feature-extraction,False,model,False,,,17.3MB,18140364.8,18140364.8,9,08-12-2025
9,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isHfAdmin': False, 'isMod': False, 'followerCount': 7270}",711296,False,Xenova/all-MiniLM-L6-v2,[],2025-07-22T16:42:24.000Z,89,feature-extraction,False,model,False,,,90.4MB | 53.9MB | 45.3MB | 23MB | 54.6MB | 30MB | 23MB | 22.8MB,23907532.8,94791270.4,10,08-12-2025
