,author,authorData,downloads,gated,id,availableInferenceProviders,lastModified,likes,pipeline_tag,private,repoType,isLikedByUser,numParameters,widgetOutputUrls,sizes,min_size,max_size,trending,mined_date
71,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1192}",5,False,onnx-community/decision-transformer-gym-halfcheetah-expert,[],2024-10-08T13:52:47.000Z,0,feature-extraction,False,model,False,861080.0,,4.61MB,4833935.36,4833935.36,72,20-10-2025
72,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1192}",1,False,onnx-community/decision-transformer-gym-halfcheetah-medium,[],2024-10-08T13:52:48.000Z,0,feature-extraction,False,model,False,861080.0,,4.61MB,4833935.36,4833935.36,73,20-10-2025
73,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1192}",1,False,onnx-community/decision-transformer-gym-halfcheetah-medium-replay,[],2024-10-08T13:52:49.000Z,0,feature-extraction,False,model,False,861080.0,,4.61MB,4833935.36,4833935.36,74,20-10-2025
74,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1192}",1,False,onnx-community/decision-transformer-gym-walker2d-expert,[],2024-10-08T13:52:50.000Z,0,feature-extraction,False,model,False,861080.0,,4.61MB,4833935.36,4833935.36,75,20-10-2025
75,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1192}",0,False,onnx-community/decision-transformer-gym-walker2d-medium,[],2024-10-08T13:52:51.000Z,0,feature-extraction,False,model,False,861080.0,,4.61MB,4833935.36,4833935.36,76,20-10-2025
76,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1192}",2,False,onnx-community/decision-transformer-gym-walker2d-medium-replay,[],2024-10-08T13:52:52.000Z,0,feature-extraction,False,model,False,861080.0,,4.61MB,4833935.36,4833935.36,77,20-10-2025
77,Snowflake,"{'_id': '62cece4aa3a23014aca72499', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/64dc52cf858f8a41c12fc819/O9-MWzRjWzbNP_DQlMb-7.png', 'fullname': 'Snowflake', 'name': 'Snowflake', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': True, 'plan': 'team', 'followerCount': 622}",66324,False,Snowflake/snowflake-arctic-embed-m-v1.5,"[{'provider': 'hf-inference', 'modelStatus': 'live', 'providerStatus': 'live', 'providerId': 'Snowflake/snowflake-arctic-embed-m-v1.5', 'task': 'sentence-similarity', 'isModelAuthor': False}]",2025-04-24T17:36:32.000Z,63,sentence-similarity,False,model,False,108891648.0,[],436MB | 144MB | 218MB | 110MB | 149MB | 110MB | 110MB,115343360.0,457179136.0,78,20-10-2025
78,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1192}",2,False,onnx-community/Conan-embedding-v1,[],2024-10-08T13:54:47.000Z,0,feature-extraction,False,model,False,,,1.31GB | 268MB | 653MB | 329MB | 287MB | 219MB | 329MB | 329MB,229638144.0,1406601789.44,79,20-10-2025
79,tomaarsen,"{'_id': '6317233cc92fd6fee317e030', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/6317233cc92fd6fee317e030/cJHSvvimr1kqgQfHOjO5n.png', 'fullname': 'Tom Aarsen', 'name': 'tomaarsen', 'type': 'user', 'isPro': False, 'isHf': True, 'isHfAdmin': False, 'isMod': False, 'followerCount': 3139}",1,False,tomaarsen/mxbai-embed-large-v1-exported,[],2024-10-15T12:27:05.000Z,0,feature-extraction,False,model,False,,,1.34GB | 1.34GB | 1.34GB | 1.34GB | 668MB | 337MB | 337MB | 337MB | 337MB,353370112.0,1438814044.16,80,20-10-2025
80,tomaarsen,"{'_id': '6317233cc92fd6fee317e030', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/6317233cc92fd6fee317e030/cJHSvvimr1kqgQfHOjO5n.png', 'fullname': 'Tom Aarsen', 'name': 'tomaarsen', 'type': 'user', 'isPro': False, 'isHf': True, 'isHfAdmin': False, 'isMod': False, 'followerCount': 3139}",53,False,tomaarsen/mxbai-embed-large-v1-test,[],2024-11-11T17:03:14.000Z,0,feature-extraction,False,model,False,335141888.0,,1.34GB | 668MB | 669MB | 337MB,353370112.0,1438814044.16,81,20-10-2025
81,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1192}",1,False,onnx-community/camembertav2-base,[],2024-11-16T02:21:16.000Z,0,feature-extraction,False,model,False,,,479MB | 187MB | 240MB | 149MB | 193MB | 118MB | 149MB | 149MB,123731968.0,502267904.0,82,20-10-2025
82,OysterHR,"{'_id': '67479b6d711f725a5db790bf', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/67451f2b62eb3714375734c9/6gSYeggmH3GDBHrbZnyx-.png', 'fullname': 'Oyster HR, Inc.', 'name': 'OysterHR', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 2}",10,False,OysterHR/gte-base-en-v1.5,[],2024-11-27T22:50:55.000Z,0,sentence-similarity,False,model,False,136776192.0,[],556MB | 167MB | 278MB | 147MB | 174MB | 147MB | 147MB,154140672.0,583008256.0,83,20-10-2025
83,xyntopia,"{'_id': '64363a79aaef013d1af2b2d8', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/64363a79aaef013d1af2b2d8/bweOH9kZzbbIDYJGXN2Jw.png', 'fullname': 'thomas meschede', 'name': 'xyntopia', 'type': 'user', 'isPro': False, 'isHf': False, 'isHfAdmin': False, 'isMod': False}",111,False,xyntopia/all-MiniLM-L6-v2,[],2024-11-27T22:05:58.000Z,0,feature-extraction,False,model,False,,,90.4MB | 45.3MB | 23MB | 23MB,24117248.0,94791270.4,84,20-10-2025
84,Romelianism,"{'_id': '61e52e69dad2c81e175fc5e8', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61e52e69dad2c81e175fc5e8/iGl3GFfmWBm8MgcyuiPjf.jpeg', 'fullname': 'Romelium', 'name': 'Romelianism', 'type': 'user', 'isPro': False, 'isHf': False, 'isHfAdmin': False, 'isMod': False}",14,False,Romelianism/MedEmbed-small-v0.1,[],2024-12-16T14:52:46.000Z,0,feature-extraction,False,model,False,,,133MB | 60.2MB | 66.8MB | 34.1MB | 61.5MB | 36.3MB | 34.1MB | 34.1MB,35756441.6,139460608.0,85,20-10-2025
85,BASF-AI,"{'_id': '66a3d3c19c843820f5e69609', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61ac8f8a00d01045fca0ad2f/Ejvym6CBxqfIFpzxL_kuE.jpeg', 'fullname': 'BASF', 'name': 'BASF-AI', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 39}",2,False,BASF-AI/nomic-embed-text-v1.5,[],2025-01-10T04:53:06.000Z,0,sentence-similarity,False,model,False,136731648.0,[],548MB | 138MB,144703488.0,574619648.0,86,20-10-2025
86,lightonai,"{'_id': '6271618b3623fb51324c461e', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/1651597775471-62715572ab9243b5d40cbb1d.png', 'fullname': 'LightOn AI', 'name': 'lightonai', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': True, 'plan': 'team', 'followerCount': 211}",16842,False,lightonai/modernbert-embed-large,"[{'provider': 'hf-inference', 'modelStatus': 'live', 'providerStatus': 'live', 'providerId': 'lightonai/modernbert-embed-large', 'task': 'sentence-similarity', 'isModelAuthor': False}]",2025-05-14T15:22:14.000Z,26,sentence-similarity,False,model,False,394781696.0,[],1.58GB | 400MB | 790MB | 397MB | 421MB | 297MB | 397MB | 397MB,311427072.0,1696512081.92,87,20-10-2025
87,Alibaba-NLP,"{'_id': '661f98de142a51d630dbbcc4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/63fc4c00a3c067e62899d32b/dfd_EcIfylvu3sdc2WMqX.png', 'fullname': 'Alibaba-NLP', 'name': 'Alibaba-NLP', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 1279}",31497,False,Alibaba-NLP/gte-modernbert-base,"[{'provider': 'hf-inference', 'modelStatus': 'live', 'providerStatus': 'live', 'providerId': 'Alibaba-NLP/gte-modernbert-base', 'task': 'sentence-similarity', 'isModelAuthor': False}]",2025-07-04T10:03:26.000Z,183,sentence-similarity,False,model,False,149014272.0,[],596MB | 217MB | 298MB | 150MB | 224MB | 140MB | 150MB | 150MB,146800640.0,624951296.0,88,20-10-2025
