,author,authorData,downloads,gated,id,lastModified,likes,pipeline_tag,private,repoType,isLikedByUser,sizes,min_size,max_size,trending,mined_date
116,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/nucleotide-transformer-500m-1000g,2024-03-15T03:33:43.000Z,0,feature-extraction,False,model,False,1.92GB | 958MB | 482MB,505413632.0,2061584302.08,117,24-06-2024
117,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",4,False,Xenova/hubert-base-ls960,2024-03-21T12:18:55.000Z,0,feature-extraction,False,model,False,378MB | 189MB | 95.6MB,100243865.6,396361728.0,118,24-06-2024
118,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",4,False,Xenova/UAE-Large-V1,2024-03-12T01:55:42.000Z,2,feature-extraction,False,model,False,1.34GB | 669MB | 337MB,353370112.0,1438814044.16,119,24-06-2024
119,Todai,"{'avatarUrl': '/avatars/5d53754314695910793a4ba4deeb0e56.svg', 'fullname': 'Todai Abot', 'name': 'Todai', 'type': 'user', 'isPro': False, 'isHf': False, 'isMod': False}",3,False,Todai/robbert-2022-dutch-sentence-transformers-onnx,2023-12-13T09:25:14.000Z,0,sentence-similarity,False,model,False,473MB | 119MB,124780544.0,495976448.0,120,24-06-2024
120,odunola,"{'avatarUrl': '/avatars/a584654a54505651eb367a13fdaea440.svg', 'fullname': 'Odunolaoluwa jenrola', 'name': 'odunola', 'type': 'user', 'isPro': False, 'isHf': False, 'isMod': False}",15,False,odunola/UAE-Large-VI,2023-12-18T20:58:50.000Z,0,feature-extraction,False,model,False,1.34GB | 337MB,353370112.0,1438814044.16,121,24-06-2024
121,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/tiny-random-RoFormerModel,2024-03-21T12:18:59.000Z,0,feature-extraction,False,model,False,6.69MB | 3.47MB | 1.88MB,1971322.88,7014973.44,122,24-06-2024
122,karrar-alwaili,"{'avatarUrl': '/avatars/561514dc20432ea85207eed3df5dd54c.svg', 'fullname': 'karrar haidar allaithaoi', 'name': 'karrar-alwaili', 'type': 'user', 'isPro': False, 'isHf': False, 'isMod': False}",3,False,karrar-alwaili/UAE-Large-V1,2023-12-22T09:20:50.000Z,0,feature-extraction,False,model,False,1.34GB | 337MB,353370112.0,1438814044.16,123,24-06-2024
123,Cohee,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/1678743727728-63170aab3eb2544b6235fc5e.png', 'fullname': 'Cohee', 'name': 'Cohee', 'type': 'user', 'isPro': False, 'isHf': False, 'isMod': False}",7,False,Cohee/jina-embeddings-v2-base-en,2024-04-04T13:56:47.000Z,1,feature-extraction,False,model,False,434MB | 217MB | 109MB,114294784.0,455081984.0,124,24-06-2024
124,aurantium,"{'avatarUrl': 'https://www.gravatar.com/avatar/4440b0698624dc53af55820a50ce32e1?d=retro&size=100', 'fullname': 'Aurantium Labs', 'name': 'aurantium', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",3,False,aurantium/clip-ViT-B-32-multilingual-v1,2023-12-29T14:44:02.000Z,1,feature-extraction,False,model,False,541MB | 136MB,142606336.0,567279616.0,125,24-06-2024
125,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",3,False,Xenova/w2v-bert-2.0,2024-03-21T10:52:51.000Z,0,feature-extraction,False,model,False,988kB | 1.16GB | 586MB,1011712.0,1245540515.84,126,24-06-2024
126,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",7,False,Xenova/jina-embeddings-v2-base-zh,2024-03-12T01:57:42.000Z,0,feature-extraction,False,model,False,641MB | 321MB | 162MB,169869312.0,672137216.0,127,24-06-2024
127,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",4,False,Xenova/jina-embeddings-v2-base-de,2024-03-12T01:58:19.000Z,3,feature-extraction,False,model,False,641MB | 321MB | 162MB,169869312.0,672137216.0,128,24-06-2024
128,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",2,False,Xenova/nomic-embed-text-v1,2024-04-01T02:13:44.000Z,0,feature-extraction,False,model,False,548MB | 274MB | 138MB,144703488.0,574619648.0,129,24-06-2024
129,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/nomic-embed-text-v1-unsupervised,2024-03-21T12:23:01.000Z,0,feature-extraction,False,model,False,548MB | 274MB | 138MB,144703488.0,574619648.0,130,24-06-2024
130,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/nomic-embed-text-v1-ablated,2024-03-21T12:23:55.000Z,0,feature-extraction,False,model,False,548MB | 274MB | 138MB,144703488.0,574619648.0,131,24-06-2024
131,koxy-ai,"{'avatarUrl': 'https://www.gravatar.com/avatar/4b0d6d3ef1b6a649e2a8d5e93faf2151?d=retro&size=100', 'fullname': 'Koxy AI', 'name': 'koxy-ai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",2,False,koxy-ai/gte-small,2024-03-12T18:27:09.000Z,0,feature-extraction,False,model,False,133MB | 66.7MB | 34MB,35651584.0,139460608.0,132,24-06-2024
132,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/tiny-random-ErnieModel,2024-03-23T00:30:42.000Z,0,feature-extraction,False,model,False,450kB | 343kB | 316kB | 273kB | 348kB | 273kB | 273kB,279552.0,460800.0,133,24-06-2024
133,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/ernie-2.0-large-en,2024-03-23T00:32:10.000Z,0,feature-extraction,False,model,False,1.34GB | 299MB | 669MB | 337MB | 318MB | 337MB | 337MB,313524224.0,1438814044.16,134,24-06-2024
134,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/ernie-2.0-base-en,2024-03-23T00:32:37.000Z,0,feature-extraction,False,model,False,436MB | 144MB | 218MB | 110MB | 149MB | 110MB | 110MB,115343360.0,457179136.0,135,24-06-2024
135,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/ernie-health-zh,2024-03-23T00:33:01.000Z,0,feature-extraction,False,model,False,411MB | 120MB | 206MB | 104MB | 125MB | 104MB | 104MB,109051904.0,430964736.0,136,24-06-2024
136,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/ernie-3.0-mini-zh,2024-03-23T00:33:12.000Z,0,feature-extraction,False,model,False,107MB | 70.9MB | 53.8MB | 27.2MB | 71.5MB | 27.2MB | 27.2MB,28521267.2,112197632.0,137,24-06-2024
137,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",2,False,Xenova/ernie-3.0-nano-zh,2024-03-23T00:33:18.000Z,0,feature-extraction,False,model,False,71.4MB | 55.3MB | 35.8MB | 18.1MB | 55.6MB | 18.1MB | 18.1MB,18979225.6,74868326.4,138,24-06-2024
138,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/ernie-3.0-micro-zh,2024-03-23T00:33:26.000Z,0,feature-extraction,False,model,False,93.1MB | 68.8MB | 46.6MB | 23.5MB | 69.2MB | 23.5MB | 23.5MB,24641536.0,97622425.6,139,24-06-2024
139,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",3,False,Xenova/ernie-gram-zh,2024-03-23T00:33:48.000Z,0,feature-extraction,False,model,False,397MB | 105MB | 199MB | 100MB | 111MB | 100MB | 100MB,104857600.0,416284672.0,140,24-06-2024
140,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",2,False,Xenova/text2vec-base-chinese-paraphrase,2024-03-23T00:34:15.000Z,1,feature-extraction,False,model,False,470MB | 178MB | 235MB | 119MB | 183MB | 119MB | 119MB,124780544.0,492830720.0,141,24-06-2024
141,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/text2vec-base-chinese-sentence,2024-03-23T00:34:43.000Z,0,feature-extraction,False,model,False,470MB | 178MB | 235MB | 119MB | 183MB | 119MB | 119MB,124780544.0,492830720.0,142,24-06-2024
142,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",1,False,Xenova/tiny-random-ErnieMModel,2024-03-24T22:54:35.000Z,0,feature-extraction,False,model,False,32.3MB | 32.2MB | 16.2MB | 8.23MB | 32.2MB | 8.23MB | 8.23MB,8629780.48,33869004.8,143,24-06-2024
143,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False}",4,False,Xenova/GIST-small-Embedding-v0,2024-03-25T12:33:18.000Z,0,feature-extraction,False,model,False,133MB | 60.1MB | 66.7MB | 34MB | 61.4MB | 34MB | 34MB,35651584.0,139460608.0,144,24-06-2024
144,lightbird-ai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/651db473725e83147b935809/snVYsSH2C72-Bad4PrF8z.png', 'fullname': 'Lightbird AI', 'name': 'lightbird-ai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",12,False,lightbird-ai/nomic,2024-04-25T19:30:50.000Z,0,sentence-similarity,False,model,False,548MB | 138MB,144703488.0,574619648.0,145,24-06-2024
145,sirius422,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/661ac9f47a16dc848a990cb9/xq5yhZmeqD_rSaLRK4hFL.jpeg', 'fullname': 'sirius422', 'name': 'sirius422', 'type': 'user', 'isPro': False, 'isHf': False, 'isMod': False}",0,False,sirius422/multilingual-e5-large-onnx,2024-05-02T13:08:23.000Z,0,feature-extraction,False,model,False,546kB | 562MB,559104.0,589299712.0,146,24-06-2024
146,corto-ai,"{'avatarUrl': 'https://www.gravatar.com/avatar/5208f74272f9abce14ac985974823387?d=retro&size=100', 'fullname': 'Corto', 'name': 'corto-ai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",8188,False,corto-ai/nomic-embed-text-v1,2024-05-06T05:18:56.000Z,0,sentence-similarity,False,model,False,548MB | 138MB,144703488.0,574619648.0,147,24-06-2024
147,michaelfeil,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/644fac0ce1d7a97f3b653ab1/fottSAPFrJdKeMW2UJv_l.jpeg', 'fullname': 'Michael', 'name': 'michaelfeil', 'type': 'user', 'isPro': False, 'isHf': False, 'isMod': False}",22,False,michaelfeil/jina-embeddings-v2-base-code,2024-05-12T03:52:29.000Z,0,feature-extraction,False,model,False,642MB | 321MB | 162MB,169869312.0,673185792.0,148,24-06-2024
148,bdx33,"{'avatarUrl': '/avatars/a5bd19fc63a70adb332e8a5cd8a317a9.svg', 'fullname': 'bdx33', 'name': 'bdx33', 'type': 'user', 'isPro': False, 'isHf': False, 'isMod': False}",0,False,bdx33/stella-mrl-large-zh-v3.5-1792d,2024-05-29T09:23:18.000Z,0,feature-extraction,False,model,False,1.3GB | 327MB,342884352.0,1395864371.2,149,24-06-2024
149,aseovic,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/noauth/6H9gRSMYBRIQcxq-zb_Yq.jpeg', 'fullname': 'Aleks Seovic', 'name': 'aseovic', 'type': 'user', 'isPro': False, 'isHf': False, 'isMod': False}",0,False,aseovic/all-mpnet-base-v2,2024-06-05T00:41:36.000Z,0,feature-extraction,False,model,False,436MB | 218MB | 110MB,115343360.0,457179136.0,150,24-06-2024
150,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-hopper-expert,2024-06-06T15:18:17.000Z,0,feature-extraction,False,model,False,4.6MB,4823449.6,4823449.6,151,24-06-2024
151,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-hopper-medium,2024-06-06T15:18:19.000Z,0,feature-extraction,False,model,False,4.6MB,4823449.6,4823449.6,152,24-06-2024
152,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-hopper-medium-replay,2024-06-06T15:18:22.000Z,0,feature-extraction,False,model,False,4.6MB,4823449.6,4823449.6,153,24-06-2024
153,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-hopper-expert-new,2024-06-06T15:18:24.000Z,0,feature-extraction,False,model,False,4.6MB,4823449.6,4823449.6,154,24-06-2024
154,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-halfcheetah-expert,2024-06-06T15:18:27.000Z,0,feature-extraction,False,model,False,4.61MB,4833935.36,4833935.36,155,24-06-2024
155,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-halfcheetah-medium,2024-06-06T15:18:29.000Z,0,feature-extraction,False,model,False,4.61MB,4833935.36,4833935.36,156,24-06-2024
156,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-halfcheetah-medium-replay,2024-06-06T15:18:31.000Z,0,feature-extraction,False,model,False,4.61MB,4833935.36,4833935.36,157,24-06-2024
157,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-walker2d-expert,2024-06-06T15:18:34.000Z,0,feature-extraction,False,model,False,4.61MB,4833935.36,4833935.36,158,24-06-2024
158,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-walker2d-medium,2024-06-06T15:18:36.000Z,0,feature-extraction,False,model,False,4.61MB,4833935.36,4833935.36,159,24-06-2024
159,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False}",0,False,onnx-community/decision-transformer-gym-walker2d-medium-replay,2024-06-06T15:18:38.000Z,0,feature-extraction,False,model,False,4.61MB,4833935.36,4833935.36,160,24-06-2024
