,author,authorData,downloads,gated,id,inference,lastModified,likes,pipeline_tag,private,repoType,isLikedByUser,widgetOutputUrls,sizes,min_size,max_size,trending,mined_date
12,Supabase,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/63267719ff539edeea96336a/I4961jNG67wvlqZP1swzQ.png', 'fullname': 'Supabase', 'name': 'Supabase', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 22}",541694,False,Supabase/gte-small,pipeline-library-pair-not-supported,2024-03-18T18:02:53.000Z,69,feature-extraction,False,model,False,,133MB | 66.7MB | 34MB,35651584.0,139460608.0,13,14-12-2024
13,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",1900,False,Xenova/gte-small,pipeline-library-pair-not-supported,2024-10-08T13:29:22.000Z,16,feature-extraction,False,model,False,,133MB | 66.7MB | 34MB,35651584.0,139460608.0,14,14-12-2024
14,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",20,False,Xenova/LaBSE,pipeline-library-pair-not-supported,2024-10-08T13:41:13.000Z,1,feature-extraction,False,model,False,,1.88GB | 941MB | 472MB,494927872.0,2018634629.12,15,14-12-2024
15,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",54,False,Xenova/bge-base-zh-v1.5,pipeline-library-pair-not-supported,2024-10-08T13:42:33.000Z,2,feature-extraction,False,model,False,,407MB | 204MB | 103MB,108003328.0,426770432.0,16,14-12-2024
16,jinaai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/603763514de52ff951d89793/AFoybzd5lpBQXEBrQHuTt.png', 'fullname': 'Jina AI', 'name': 'jinaai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 404}",48870,False,jinaai/jina-embeddings-v2-base-code,explicit-opt-out,2024-04-22T08:34:12.000Z,74,feature-extraction,False,model,False,,642MB | 321MB | 162MB,169869312.0,673185792.0,17,14-12-2024
17,WhereIsAI,"{'avatarUrl': 'https://www.gravatar.com/avatar/e81bd32cb5ee88835824ad6b60d05697?d=retro&size=100', 'fullname': 'WhereIsAI', 'name': 'WhereIsAI', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 10}",1138259,False,WhereIsAI/UAE-Large-V1,cold,2024-11-19T03:34:52.000Z,212,feature-extraction,False,model,False,,1.34GB | 669MB | 337MB,353370112.0,1438814044.16,18,14-12-2024
18,jinaai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/603763514de52ff951d89793/AFoybzd5lpBQXEBrQHuTt.png', 'fullname': 'Jina AI', 'name': 'jinaai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 404}",40269,False,jinaai/jina-embeddings-v2-base-de,explicit-opt-out,2024-08-06T14:41:13.000Z,70,feature-extraction,False,model,False,,641MB | 321MB | 162MB,169869312.0,672137216.0,19,14-12-2024
19,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",24,False,Xenova/colbertv2.0,pipeline-library-pair-not-supported,2024-10-08T13:45:08.000Z,6,feature-extraction,False,model,False,,436MB | 218MB | 110MB,115343360.0,457179136.0,20,14-12-2024
20,nomic-ai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/641f01fe6d51620635e118e9/wy0ax27ok1-uHWoUAHSEs.png', 'fullname': 'Nomic AI', 'name': 'nomic-ai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': True, 'followerCount': 235}",1424,False,nomic-ai/nomic-embed-text-v1-unsupervised,explicit-opt-out,2024-08-02T02:24:38.000Z,13,sentence-similarity,False,model,False,[],548MB | 138MB,144703488.0,574619648.0,21,14-12-2024
21,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",1457,False,Xenova/nomic-embed-text-v1,custom-code,2024-10-08T13:45:35.000Z,1,feature-extraction,False,model,False,,548MB | 274MB | 138MB,144703488.0,574619648.0,22,14-12-2024
22,mixedbread-ai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/643ee0870d1194da249bd7fe/voYdYlFgQH5vyMwyMNluZ.png', 'fullname': 'Mixedbread', 'name': 'mixedbread-ai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 91}",4868,False,mixedbread-ai/mxbai-embed-2d-large-v1,not-popular-enough,2024-12-04T13:19:02.000Z,34,feature-extraction,False,model,False,,1.34GB | 669MB | 337MB,353370112.0,1438814044.16,23,14-12-2024
23,Snowflake,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/64ba2f59a6ccf0f64b4ad254/eTDA37yFwUVP45c1WTSs2.png', 'fullname': 'Snowflake', 'name': 'Snowflake', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 339}",26645,False,Snowflake/snowflake-arctic-embed-s,not-popular-enough,2024-12-04T16:58:54.000Z,16,sentence-similarity,False,model,False,[],133MB | 60.1MB | 66.7MB | 34MB | 61.4MB | 34MB | 34MB,35651584.0,139460608.0,24,14-12-2024
24,Snowflake,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/64ba2f59a6ccf0f64b4ad254/eTDA37yFwUVP45c1WTSs2.png', 'fullname': 'Snowflake', 'name': 'Snowflake', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 339}",38916,False,Snowflake/snowflake-arctic-embed-l,not-popular-enough,2024-12-13T20:52:48.000Z,89,sentence-similarity,False,model,False,[],1.34GB | 299MB | 669MB | 337MB | 318MB | 337MB | 337MB,313524224.0,1438814044.16,25,14-12-2024
25,jinaai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/603763514de52ff951d89793/AFoybzd5lpBQXEBrQHuTt.png', 'fullname': 'Jina AI', 'name': 'jinaai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 404}",22741,False,jinaai/jina-reranker-v1-turbo-en,custom-code,2024-06-20T06:50:44.000Z,51,text-classification,False,model,False,[],151MB | 103MB | 75.8MB | 38.3MB | 104MB | 38.3MB | 38.3MB,40160460.8,158334976.0,26,14-12-2024
26,jinaai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/603763514de52ff951d89793/AFoybzd5lpBQXEBrQHuTt.png', 'fullname': 'Jina AI', 'name': 'jinaai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 404}",18330,False,jinaai/jina-reranker-v1-tiny-en,custom-code,2024-06-20T06:50:01.000Z,13,text-classification,False,model,False,[],132MB | 99.9MB | 66.3MB | 33.4MB | 101MB | 33.4MB | 33.4MB,35022438.4,138412032.0,27,14-12-2024
27,Alibaba-NLP,"{'avatarUrl': 'https://www.gravatar.com/avatar/1ae3fd9f5b9356f196c997d93eb23038?d=retro&size=100', 'fullname': 'Alibaba-NLP', 'name': 'Alibaba-NLP', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 135}",703739,False,Alibaba-NLP/gte-base-en-v1.5,custom-code,2024-11-15T14:10:57.000Z,58,sentence-similarity,False,model,False,[],556MB | 167MB | 278MB | 147MB | 174MB | 147MB | 147MB,154140672.0,583008256.0,28,14-12-2024
28,corto-ai,"{'avatarUrl': 'https://www.gravatar.com/avatar/5208f74272f9abce14ac985974823387?d=retro&size=100', 'fullname': 'Corto', 'name': 'corto-ai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 7}",1355,False,corto-ai/nomic-embed-text-v1,custom-code,2024-05-06T05:18:56.000Z,2,sentence-similarity,False,model,False,[],548MB | 138MB,144703488.0,574619648.0,29,14-12-2024
29,mixedbread-ai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/643ee0870d1194da249bd7fe/voYdYlFgQH5vyMwyMNluZ.png', 'fullname': 'Mixedbread', 'name': 'mixedbread-ai', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 91}",47460,False,mixedbread-ai/deepset-mxbai-embed-de-large-v1,not-popular-enough,2024-08-13T02:59:22.000Z,43,feature-extraction,False,model,False,,1.94GB | 907MB | 973MB | 488MB | 926MB | 539MB | 488MB | 488MB,511705088.0,2083059138.56,30,14-12-2024
30,onnx-community,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isMod': False, 'isEnterprise': False, 'followerCount': 205}",85,False,onnx-community/gte-multilingual-base,custom-code,2024-10-08T13:53:56.000Z,4,feature-extraction,False,model,False,,1.26GB | 866MB | 628MB | 340MB | 873MB | 465MB | 340MB | 340MB,356515840.0,1352914698.24,31,14-12-2024
31,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",303569,False,Xenova/all-MiniLM-L6-v2,pipeline-library-pair-not-supported,2024-11-27T22:05:58.000Z,50,feature-extraction,False,model,False,,90.4MB | 45.3MB | 23MB | 23MB,24117248.0,94791270.4,32,14-12-2024
32,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",20,False,Xenova/paraphrase-albert-small-v2,pipeline-library-pair-not-supported,2024-10-08T13:38:16.000Z,0,feature-extraction,False,model,False,,44.6MB | 22.4MB | 39.7MB,23488102.4,46766489.6,33,14-12-2024
33,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",13,False,Xenova/paraphrase-albert-base-v2,pipeline-library-pair-not-supported,2024-10-08T13:38:17.000Z,0,feature-extraction,False,model,False,,44.7MB | 22.7MB | 40MB,23802675.2,46871347.2,34,14-12-2024
34,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",12,False,Xenova/squeezebert-uncased,pipeline-library-pair-not-supported,2024-10-08T13:38:26.000Z,0,feature-extraction,False,model,False,,202MB | 101MB | 51.2MB,53687091.2,211812352.0,35,14-12-2024
35,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",11,False,Xenova/squeezebert-mnli,pipeline-library-pair-not-supported,2024-10-08T13:38:26.000Z,0,feature-extraction,False,model,False,,202MB | 101MB | 51.3MB,53791948.8,211812352.0,36,14-12-2024
36,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",71,False,Xenova/all-distilroberta-v1,pipeline-library-pair-not-supported,2024-10-08T13:38:33.000Z,0,feature-extraction,False,model,False,,326MB | 163MB | 82.1MB,86088089.6,341835776.0,37,14-12-2024
37,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",3369,False,Xenova/paraphrase-multilingual-MiniLM-L12-v2,pipeline-library-pair-not-supported,2024-10-08T13:38:34.000Z,8,feature-extraction,False,model,False,,470MB | 235MB | 118MB,123731968.0,492830720.0,38,14-12-2024
38,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",148,False,Xenova/paraphrase-MiniLM-L6-v2,pipeline-library-pair-not-supported,2024-10-08T13:38:35.000Z,0,feature-extraction,False,model,False,,90.4MB | 45.3MB | 23MB,24117248.0,94791270.4,39,14-12-2024
39,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",80798,False,Xenova/all-mpnet-base-v2,pipeline-library-pair-not-supported,2024-10-08T13:38:37.000Z,1,feature-extraction,False,model,False,,436MB | 218MB | 110MB,115343360.0,457179136.0,40,14-12-2024
40,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",12,False,Xenova/all-roberta-large-v1,pipeline-library-pair-not-supported,2024-10-08T13:38:38.000Z,0,feature-extraction,False,model,False,,1.42GB | 709MB | 357MB,374341632.0,1524713390.08,41,14-12-2024
41,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",12,False,Xenova/bert-base-nli-mean-tokens,pipeline-library-pair-not-supported,2024-10-08T13:38:38.000Z,0,feature-extraction,False,model,False,,436MB | 218MB | 110MB,115343360.0,457179136.0,42,14-12-2024
42,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",11,False,Xenova/distilbert-base-nli-mean-tokens,pipeline-library-pair-not-supported,2024-10-08T13:38:39.000Z,0,feature-extraction,False,model,False,,266MB | 133MB | 66.9MB,70149734.4,278921216.0,43,14-12-2024
43,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",11,False,Xenova/distilbert-base-nli-stsb-mean-tokens,pipeline-library-pair-not-supported,2024-10-08T13:38:40.000Z,0,feature-extraction,False,model,False,,266MB | 133MB | 66.9MB,70149734.4,278921216.0,44,14-12-2024
44,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",45,False,Xenova/distiluse-base-multilingual-cased-v1,pipeline-library-pair-not-supported,2024-10-08T13:38:40.000Z,0,feature-extraction,False,model,False,,539MB | 270MB | 135MB,141557760.0,565182464.0,45,14-12-2024
45,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",1476,False,Xenova/distiluse-base-multilingual-cased-v2,pipeline-library-pair-not-supported,2024-10-08T13:38:41.000Z,4,feature-extraction,False,model,False,,539MB | 270MB | 135MB,141557760.0,565182464.0,46,14-12-2024
46,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",314,False,Xenova/msmarco-distilbert-base-v4,pipeline-library-pair-not-supported,2024-10-08T13:38:42.000Z,0,feature-extraction,False,model,False,,266MB | 133MB | 66.9MB,70149734.4,278921216.0,47,14-12-2024
47,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",95,False,Xenova/multi-qa-MiniLM-L6-cos-v1,pipeline-library-pair-not-supported,2024-10-08T13:38:43.000Z,2,feature-extraction,False,model,False,,90.4MB | 45.3MB | 23MB,24117248.0,94791270.4,48,14-12-2024
48,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isMod': False, 'followerCount': 3884}",8,False,Xenova/multi-qa-distilbert-cos-v1,pipeline-library-pair-not-supported,2024-10-08T13:38:43.000Z,0,feature-extraction,False,model,False,,266MB | 133MB | 66.9MB,70149734.4,278921216.0,49,14-12-2024
