,author,authorData,downloads,gated,id,lastModified,likes,pipeline_tag,private,repoType,isLikedByUser,sizes,min_size,max_size,trending,mined_date
115,odunola,"{'avatarUrl': '/avatars/a584654a54505651eb367a13fdaea440.svg', 'fullname': 'Odunolaoluwa jenrola', 'name': 'odunola', 'type': 'user', 'isPro': False, 'isHf': False}",70,False,odunola/UAE-Large-VI,2023-12-18T20:58:50.000Z,0,feature-extraction,False,model,False,1.34GB | 337MB,353370112.0,1438814044.16,116,24-05-2024
116,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/tiny-random-RoFormerModel,2024-03-21T12:18:59.000Z,0,feature-extraction,False,model,False,6.69MB | 3.47MB | 1.88MB,1971322.88,7014973.44,117,24-05-2024
117,karrar-alwaili,"{'avatarUrl': '/avatars/561514dc20432ea85207eed3df5dd54c.svg', 'fullname': 'karrar haidar allaithaoi', 'name': 'karrar-alwaili', 'type': 'user', 'isPro': False, 'isHf': False}",39,False,karrar-alwaili/UAE-Large-V1,2023-12-22T09:20:50.000Z,0,feature-extraction,False,model,False,1.34GB | 337MB,353370112.0,1438814044.16,118,24-05-2024
118,Cohee,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/1678743727728-63170aab3eb2544b6235fc5e.png', 'fullname': 'Cohee', 'name': 'Cohee', 'type': 'user', 'isPro': False, 'isHf': False}",40,False,Cohee/jina-embeddings-v2-base-en,2024-04-04T13:56:47.000Z,1,feature-extraction,False,model,False,434MB | 217MB | 109MB,114294784.0,455081984.0,119,24-05-2024
119,aurantium,"{'avatarUrl': 'https://www.gravatar.com/avatar/4440b0698624dc53af55820a50ce32e1?d=retro&size=100', 'fullname': 'Aurantium Labs', 'name': 'aurantium', 'type': 'org', 'isHf': False, 'isEnterprise': False}",4,False,aurantium/clip-ViT-B-32-multilingual-v1,2023-12-29T14:44:02.000Z,1,feature-extraction,False,model,False,541MB | 136MB,142606336.0,567279616.0,120,24-05-2024
120,nomic-ai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/641f01fe6d51620635e118e9/wy0ax27ok1-uHWoUAHSEs.png', 'fullname': 'Nomic AI', 'name': 'nomic-ai', 'type': 'org', 'isHf': False, 'isEnterprise': False}",10884,False,nomic-ai/nomic-embed-text-v1-unsupervised,2024-05-02T15:36:53.000Z,7,sentence-similarity,False,model,False,548MB | 138MB,144703488.0,574619648.0,121,24-05-2024
121,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",5,False,Xenova/w2v-bert-2.0,2024-03-21T10:52:51.000Z,0,feature-extraction,False,model,False,988kB | 1.16GB | 586MB,1011712.0,1245540515.84,122,24-05-2024
122,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",13,False,Xenova/jina-embeddings-v2-base-zh,2024-03-12T01:57:42.000Z,0,feature-extraction,False,model,False,641MB | 321MB | 162MB,169869312.0,672137216.0,123,24-05-2024
123,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",18,False,Xenova/jina-embeddings-v2-base-de,2024-03-12T01:58:19.000Z,3,feature-extraction,False,model,False,641MB | 321MB | 162MB,169869312.0,672137216.0,124,24-05-2024
124,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",7,False,Xenova/nomic-embed-text-v1,2024-04-01T02:13:44.000Z,0,feature-extraction,False,model,False,548MB | 274MB | 138MB,144703488.0,574619648.0,125,24-05-2024
125,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/nomic-embed-text-v1-unsupervised,2024-03-21T12:23:01.000Z,0,feature-extraction,False,model,False,548MB | 274MB | 138MB,144703488.0,574619648.0,126,24-05-2024
126,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",6,False,Xenova/nomic-embed-text-v1-ablated,2024-03-21T12:23:55.000Z,0,feature-extraction,False,model,False,548MB | 274MB | 138MB,144703488.0,574619648.0,127,24-05-2024
127,koxy-ai,"{'avatarUrl': 'https://www.gravatar.com/avatar/4b0d6d3ef1b6a649e2a8d5e93faf2151?d=retro&size=100', 'fullname': 'Koxy AI', 'name': 'koxy-ai', 'type': 'org', 'isHf': False, 'isEnterprise': False}",8,False,koxy-ai/gte-small,2024-03-12T18:27:09.000Z,0,feature-extraction,False,model,False,133MB | 66.7MB | 34MB,35651584.0,139460608.0,128,24-05-2024
128,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/tiny-random-ErnieModel,2024-03-23T00:30:42.000Z,0,feature-extraction,False,model,False,450kB | 343kB | 316kB | 273kB | 348kB | 273kB | 273kB,279552.0,460800.0,129,24-05-2024
129,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/ernie-2.0-large-en,2024-03-23T00:32:10.000Z,0,feature-extraction,False,model,False,1.34GB | 299MB | 669MB | 337MB | 318MB | 337MB | 337MB,313524224.0,1438814044.16,130,24-05-2024
130,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/ernie-2.0-base-en,2024-03-23T00:32:37.000Z,0,feature-extraction,False,model,False,436MB | 144MB | 218MB | 110MB | 149MB | 110MB | 110MB,115343360.0,457179136.0,131,24-05-2024
131,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/ernie-health-zh,2024-03-23T00:33:01.000Z,0,feature-extraction,False,model,False,411MB | 120MB | 206MB | 104MB | 125MB | 104MB | 104MB,109051904.0,430964736.0,132,24-05-2024
132,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/ernie-3.0-mini-zh,2024-03-23T00:33:12.000Z,0,feature-extraction,False,model,False,107MB | 70.9MB | 53.8MB | 27.2MB | 71.5MB | 27.2MB | 27.2MB,28521267.2,112197632.0,133,24-05-2024
133,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",7,False,Xenova/ernie-3.0-nano-zh,2024-03-23T00:33:18.000Z,0,feature-extraction,False,model,False,71.4MB | 55.3MB | 35.8MB | 18.1MB | 55.6MB | 18.1MB | 18.1MB,18979225.6,74868326.4,134,24-05-2024
134,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/ernie-3.0-micro-zh,2024-03-23T00:33:26.000Z,0,feature-extraction,False,model,False,93.1MB | 68.8MB | 46.6MB | 23.5MB | 69.2MB | 23.5MB | 23.5MB,24641536.0,97622425.6,135,24-05-2024
135,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",7,False,Xenova/ernie-gram-zh,2024-03-23T00:33:48.000Z,0,feature-extraction,False,model,False,397MB | 105MB | 199MB | 100MB | 111MB | 100MB | 100MB,104857600.0,416284672.0,136,24-05-2024
136,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",5,False,Xenova/text2vec-base-chinese-paraphrase,2024-03-23T00:34:15.000Z,1,feature-extraction,False,model,False,470MB | 178MB | 235MB | 119MB | 183MB | 119MB | 119MB,124780544.0,492830720.0,137,24-05-2024
137,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/text2vec-base-chinese-sentence,2024-03-23T00:34:43.000Z,0,feature-extraction,False,model,False,470MB | 178MB | 235MB | 119MB | 183MB | 119MB | 119MB,124780544.0,492830720.0,138,24-05-2024
138,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",4,False,Xenova/tiny-random-ErnieMModel,2024-03-24T22:54:35.000Z,0,feature-extraction,False,model,False,32.3MB | 32.2MB | 16.2MB | 8.23MB | 32.2MB | 8.23MB | 8.23MB,8629780.48,33869004.8,139,24-05-2024
139,Xenova,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True}",6,False,Xenova/GIST-small-Embedding-v0,2024-03-25T12:33:18.000Z,0,feature-extraction,False,model,False,133MB | 60.1MB | 66.7MB | 34MB | 61.4MB | 34MB | 34MB,35651584.0,139460608.0,140,24-05-2024
140,Snowflake,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/64ba2f59a6ccf0f64b4ad254/eTDA37yFwUVP45c1WTSs2.png', 'fullname': 'Snowflake', 'name': 'Snowflake', 'type': 'org', 'isHf': False, 'isEnterprise': False}",12054,False,Snowflake/snowflake-arctic-embed-s,2024-05-10T15:50:55.000Z,10,sentence-similarity,False,model,False,133MB | 60.1MB | 66.7MB | 34MB | 61.4MB | 34MB | 34MB,35651584.0,139460608.0,141,24-05-2024
141,Snowflake,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/64ba2f59a6ccf0f64b4ad254/eTDA37yFwUVP45c1WTSs2.png', 'fullname': 'Snowflake', 'name': 'Snowflake', 'type': 'org', 'isHf': False, 'isEnterprise': False}",19000,False,Snowflake/snowflake-arctic-embed-xs,2024-05-10T15:50:28.000Z,20,sentence-similarity,False,model,False,90.4MB | 53.9MB | 45.3MB | 23MB | 54.6MB | 23MB | 23MB,24117248.0,94791270.4,142,24-05-2024
142,jinaai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/603763514de52ff951d89793/AFoybzd5lpBQXEBrQHuTt.png', 'fullname': 'Jina AI', 'name': 'jinaai', 'type': 'org', 'isHf': False, 'isEnterprise': True}",5739,False,jinaai/jina-reranker-v1-tiny-en,2024-04-19T03:13:11.000Z,8,feature-extraction,False,model,False,132MB | 99.9MB | 66.3MB | 33.4MB | 101MB | 33.4MB | 33.4MB,35022438.4,138412032.0,143,24-05-2024
143,lightbird-ai,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/651db473725e83147b935809/snVYsSH2C72-Bad4PrF8z.png', 'fullname': 'Lightbird AI', 'name': 'lightbird-ai', 'type': 'org', 'isHf': False, 'isEnterprise': False}",691,False,lightbird-ai/nomic,2024-04-25T19:30:50.000Z,0,sentence-similarity,False,model,False,548MB | 138MB,144703488.0,574619648.0,144,24-05-2024
144,sirius422,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/661ac9f47a16dc848a990cb9/xq5yhZmeqD_rSaLRK4hFL.jpeg', 'fullname': 'sirius422', 'name': 'sirius422', 'type': 'user', 'isPro': False, 'isHf': False}",3,False,sirius422/multilingual-e5-large-onnx,2024-05-02T13:08:23.000Z,0,feature-extraction,False,model,False,546kB | 562MB,559104.0,589299712.0,145,24-05-2024
145,vantagediscovery,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/64ecec0da8cbe80112f9dd78/oJjjnyZ8j-OtOLJJFVQYk.png', 'fullname': 'Vantage Discovery', 'name': 'vantagediscovery', 'type': 'org', 'isHf': False, 'isEnterprise': False}",1058,False,vantagediscovery/nomic-embed-text-v1.5,2024-05-10T21:08:09.000Z,0,sentence-similarity,False,model,False,548MB | 138MB,144703488.0,574619648.0,146,24-05-2024
146,vantagediscovery,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/64ecec0da8cbe80112f9dd78/oJjjnyZ8j-OtOLJJFVQYk.png', 'fullname': 'Vantage Discovery', 'name': 'vantagediscovery', 'type': 'org', 'isHf': False, 'isEnterprise': False}",2130,False,vantagediscovery/nomic-embed-text-v1,2024-05-10T21:12:09.000Z,0,sentence-similarity,False,model,False,548MB | 138MB,144703488.0,574619648.0,147,24-05-2024
147,michaelfeil,"{'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/644fac0ce1d7a97f3b653ab1/fottSAPFrJdKeMW2UJv_l.jpeg', 'fullname': 'Michael', 'name': 'michaelfeil', 'type': 'user', 'isPro': False, 'isHf': False}",159,False,michaelfeil/jina-embeddings-v2-base-code,2024-05-12T03:52:29.000Z,0,feature-extraction,False,model,False,642MB | 321MB | 162MB,169869312.0,673185792.0,148,24-05-2024
